PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,PLAYER_NAME
921,Brad,Daugherty,Cleveland Cavaliers,NBA Rookie of the Month,,1986-87,03/01/1987,,,Award,Kia Motors,KIRMO,,Brad Daugherty
76514,Bob,Davies,Rochester Royals,All-NBA,1,1948-49,,,1610612758,Award,Kia Motors,KIANT,,Bob Davies
76514,Bob,Davies,Rochester Royals,All-NBA,1,1949-50,,,1610612758,Award,Kia Motors,KIANT,,Bob Davies
76514,Bob,Davies,Rochester Royals,All-NBA,1,1950-51,,,1610612758,Award,Kia Motors,KIANT,,Bob Davies
76514,Bob,Davies,Rochester Royals,All-NBA,1,1951-52,,,1610612758,Award,Kia Motors,KIANT,,Bob Davies
76514,Bob,Davies,Rochester Royals,All-NBA,2,1952-53,,,1610612758,Award,Kia Motors,KIANT,,Bob Davies
76514,Bob,Davies,,Hall of Fame Inductee,,1970,,,,Award,Hall of Fame,,,Bob Davies
203076,Anthony,Davis,New Orleans Pelicans,All-Defensive Team,2,2014-15,,,1610612740,Award,Kia Motors,KIADT,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,All-Defensive Team,1,2017-18,,,West,Award,Kia Motors,KIADT,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,All-Defensive Team,1,2019-20,,,West,Award,Kia Motors,KIADT,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,All-NBA,1,2014-15,,,1610612740,Award,Kia Motors,KIANT,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,All-NBA,1,2016-17,,,West,Award,Kia Motors,KIANT,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,All-NBA,1,2017-18,,,West,Award,Kia Motors,KIANT,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,All-NBA,1,2019-20,,,West,Award,Kia Motors,KIANT,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,All-Rookie Team,1,2012-13,,,1610612740,Award,Kia Motors,KIART,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA All-Star Most Valuable Player,,2016-17,,,,Award,Kia Motors,KAMVP,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA Player of the Month,,2017-18,2/1/2018,,West,Award,Kia Motors,KIPMO,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA Player of the Month,,2017-18,3/1/2018,,West,Award,Kia Motors,KIPMO,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA Player of the Week,,2014-15,,2015-03-09T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA Player of the Week,,2016-17,,2016-11-21T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA Player of the Week,,2017-18,,2017-11-20T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA Player of the Week,,2017-18,,2018-02-26T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,NBA Player of the Week,,2018-19,,2018-11-12T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,NBA Player of the Week,,2019-20,,2019-10-28T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,NBA Player of the Week,,2019-20,,2019-12-02T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,,Anthony Davis
203076,Anthony,Davis,New Orleans Pelicans,All-Defensive Team,2,2016-17,,,West,Award,Kia Motors,KIADT,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,NBA Player of the Week,,2022-23,,2023-03-27T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,NBA Player of the Week,,2022-23,,2022-11-28T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,NBA Player of the Month,,2022-23,3/1/2023,,West,Award,Kia Motors,KIPMO,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,NBA Player of the Week,,2023-24,,2024-03-18T00:00:00,West,Award,Kia Motors,KIPWK,,Anthony Davis
203076,Anthony,Davis,Los Angeles Lakers,NBA In-Season Tournament All-Tournament,1,2023-24,,,East,Award,Kia Motors,KIANT,,Anthony Davis
1884,Baron,Davis,New Orleans Hornets,All-NBA,3,2003-04,,,1610612740,Award,Kia Motors,KIANT,,Baron Davis
1884,Baron,Davis,New Orleans Hornets,NBA Player of the Month,,2003-04,11/01/2003,,West,Award,Kia Motors,KIPMO,,Baron Davis
1884,Baron,Davis,New Orleans Hornets,NBA Player of the Week,,2000-01,,2000-11-26T00:00:00,,Award,Kia Motors,KIPWK,,Baron Davis
1884,Baron,Davis,New Orleans Hornets,NBA Player of the Week,,2003-04,,2003-11-02T00:00:00,East,Award,Kia Motors,KIPWK,,Baron Davis
1884,Baron,Davis,Golden State Warriors,NBA Player of the Week,,2004-05,,2005-04-03T00:00:00,West,Award,Kia Motors,KIPWK,,Baron Davis
1884,Baron,Davis,Golden State Warriors,NBA Player of the Week,,2004-05,,2005-04-10T00:00:00,West,Award,Kia Motors,KIPWK,,Baron Davis
1884,Baron,Davis,Golden State Warriors,NBA Player of the Week,,2005-06,,2005-12-05T00:00:00,West,Award,Kia Motors,KIPWK,,Baron Davis
1884,Baron,Davis,Golden State Warriors,NBA Player of the Week,,2007-08,,2008-01-20T00:00:00,West,Award,Kia Motors,KIPWK,,Baron Davis
76521,Double D,Davis,Cleveland Cavaliers,All-Rookie Team,1,1972-73,,,1610612739,Award,Kia Motors,KIART,,Double D Davis
76531,Mike,Davis,Baltimore Bullets,All-Rookie Team,1,1969-70,,,1610610024,Award,Kia Motors,KIART,,Mike Davis
1629056,Terence,Davis II,Toronto Raptors,All-Rookie Team,2,2019-20,,,East,Award,Kia Motors,KIART,,Terence Davis
1453,Walter,Davis,Phoenix Suns,All-NBA,2,1977-78,,,1610612756,Award,Kia Motors,KIANT,,Walter Davis
1453,Walter,Davis,Phoenix Suns,All-NBA,2,1978-79,,,1610612756,Award,Kia Motors,KIANT,,Walter Davis
1453,Walter,Davis,Phoenix Suns,All-Rookie Team,1,1977-78,,,1610612756,Award,Kia Motors,KIART,,Walter Davis
1453,Walter,Davis,Phoenix Suns,NBA Player of the Week,,1979-80,,1979-11-25T00:00:00,,Award,Kia Motors,KIPWK,,Walter Davis
1453,Walter,Davis,Phoenix Suns,NBA Player of the Week,,1982-83,,1983-02-27T00:00:00,,Award,Kia Motors,KIPWK,,Walter Davis
1453,Walter,Davis,Phoenix Suns,NBA Rookie of the Year,,1977-78,,,,Award,Kia Motors,KIROY,,Walter Davis
1453,Walter,Davis,Phoenix Suns,NBA Sporting News Rookie of the Year,,1977-78,,,,Award,Sporting News,SNROY,,Walter Davis
1453,Walter,Davis,USA,Olympic Gold Medal,,1976,,,,Award,Olympic,Gold,,Walter Davis
201986,Nando,de Colo,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,Nando De Colo
76545,Dave,DeBusschere,New York Knicks,All-Defensive Team,1,1968-69,,,1610612752,Award,Kia Motors,KIADT,,Dave DeBusschere
76545,Dave,DeBusschere,New York Knicks,All-Defensive Team,1,1969-70,,,1610612752,Award,Kia Motors,KIADT,,Dave DeBusschere
76545,Dave,DeBusschere,New York Knicks,All-Defensive Team,1,1970-71,,,1610612752,Award,Kia Motors,KIADT,,Dave DeBusschere
76545,Dave,DeBusschere,New York Knicks,All-Defensive Team,1,1971-72,,,1610612752,Award,Kia Motors,KIADT,,Dave DeBusschere
76545,Dave,DeBusschere,New York Knicks,All-Defensive Team,1,1972-73,,,1610612752,Award,Kia Motors,KIADT,,Dave DeBusschere
76545,Dave,DeBusschere,New York Knicks,All-Defensive Team,1,1973-74,,,1610612752,Award,Kia Motors,KIADT,,Dave DeBusschere
76545,Dave,DeBusschere,Detroit Pistons / New York Knicks,All-NBA,2,1968-69,,,1610612752,Award,Kia Motors,KIANT,,Dave DeBusschere
76545,Dave,DeBusschere,Detroit Pistons,All-Rookie Team,1,1962-63,,,1610612765,Award,Kia Motors,KIART,,Dave DeBusschere
76545,Dave,DeBusschere,,Hall of Fame Inductee,,1983,,,,Award,Hall of Fame,,,Dave DeBusschere
201942,DeMar,DeRozan,Toronto Raptors,All-NBA,3,2016-17,,,East,Award,Kia Motors,KIANT,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,All-NBA,2,2017-18,,,East,Award,Kia Motors,KIANT,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2014-15,4/1/2015,,East,Award,Kia Motors,KIPMO,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2015-16,1/1/2016,,East,Award,Kia Motors,KIPMO,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Month,,2017-18,1/1/2018,,East,Award,Kia Motors,KIPMO,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2015-16,,2015-12-14T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2016-11-14T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2016-12-19T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2017-01-16T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2016-17,,2017-03-27T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2017-11-13T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2017-12-18T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2018-01-01T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2018-02-26T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Toronto Raptors,NBA Player of the Week,,2017-18,,2018-03-05T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,San Antonio Spurs,NBA Player of the Week,,2019-20,,2020-01-06T00:00:00,West,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2021-22,,2021-11-29T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2021-22,,2021-12-27T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2021-22,,2022-02-07T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Month,,2021-22,2/1/2022,,East,Award,Kia Motors,KIPMO,,DeMar DeRozan
201942,DeMar,DeRozan,Chicago Bulls,All-NBA,2,2021-22,,,East,Award,Kia Motors,KIANT,,DeMar DeRozan
201942,DeMar,DeRozan,Chicago Bulls,NBA Player of the Week,,2023-24,,2024-03-04T00:00:00,East,Award,Kia Motors,KIPWK,,DeMar DeRozan
201942,DeMar,DeRozan,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,,DeMar DeRozan
76548,Dutch,Dehnert,,Hall of Fame Inductee,,1969,,,,Award,Hall of Fame,,,Red Dehnert
2568,Carlos,Delfino,Argentina,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,Carlos Delfino
2568,Carlos,Delfino,Argentina,Olympic Bronze Medal,,2008,,,,Award,Olympic,Bronze,,Carlos Delfino
2568,Carlos,Delfino,Argentina,Olympic Gold Medal,,2004,,,,Award,Olympic,Gold,,Carlos Delfino
2736,Luol,Deng,Chicago Bulls,All-Defensive Team,2,2011-12,,,1610612741,Award,Kia Motors,KIADT,,Luol Deng
2736,Luol,Deng,Chicago Bulls,All-Rookie Team,1,2004-05,,,1610612741,Award,Kia Motors,KIART,,Luol Deng
2736,Luol,Deng,Chicago Bulls,NBA Sportsmanship,,2006-07,,,,Award,Kia Motors,KSPRT,,Luol Deng
2736,Luol,Deng,Great Britain,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,Luol Deng
76568,Ernie,DiGregorio,Buffalo Braves,All-Rookie Team,1,1973-74,,,1610612746,Award,Kia Motors,KIART,,Ernie DiGregorio
76568,Ernie,DiGregorio,Buffalo Braves,NBA Rookie of the Year,,1973-74,,,,Award,Kia Motors,KIROY,,Ernie DiGregorio
76568,Ernie,DiGregorio,Buffalo Braves,NBA Sporting News Rookie of the Year,,1973-74,,,,Award,Sporting News,SNROY,,Ernie DiGregorio
2564,Boris,Diaw,Phoenix Suns,NBA Most Improved Player,,2005-06,,,,Award,Kia Motors,KIMIP,,Boris Diaw
2564,Boris,Diaw,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,Boris Diaw
200821,Yakhouba,Diawara,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,Yakhouba Diawara
1722,Michael,Dickerson,Houston Rockets,All-Rookie Team,2,1998-99,,,1610612745,Award,Kia Motors,KIART,,Michael Dickerson
203476,Gorgui,Dieng,Minnesota Timberwolves,All-Rookie Team,2,2013-14,,,1610612750,Award,Kia Motors,KIART,,Gorgui Dieng
203476,Gorgui,Dieng,Minnesota Timberwolves,NBA Rookie of the Month,,2013-14,3/1/2014,,West,Award,Kia Motors,KIRMO,,Gorgui Dieng
203915,Spencer,Dinwiddie,Brooklyn Nets,NBA Player of the Week,,2019-20,,2019-11-18T00:00:00,East,Award,Kia Motors,KIPWK,,Spencer Dinwiddie
101113,Ike,Diogu,Nigeria,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,Ike Diogu
76577,Terry,Dischinger,Chicago Bulls,All-Rookie Team,1,1962-63,,,1610612741,Award,Kia Motors,KIART,,Terry Dischinger
76577,Terry,Dischinger,Chicago Bulls,NBA Rookie of the Year,,1962-63,,,,Award,Kia Motors,KIROY,,Terry Dischinger
76577,Terry,Dischinger,Chicago Bulls,NBA Sporting News Rookie of the Year,,1962-63,,,,Award,Sporting News,SNROY,,Terry Dischinger
76577,Terry,Dischinger,USA,Olympic Gold Medal,,1960,,,,Award,Olympic,Gold,,Terry Dischinger
124,Vlade,Divac,Los Angeles Lakers,All-Rookie Team,1,1989-90,,,1610612747,Award,Kia Motors,KIART,,Vlade Divac
124,Vlade,Divac,Sacramento Kings,J. Walter Kennedy Citizenship,,1999-00,,,,Award,Kia Motors,KIWKC,,Vlade Divac
124,Vlade,Divac,Los Angeles Lakers,NBA Player of the Week,,1994-95,,1995-03-26T00:00:00,,Award,Kia Motors,KIPWK,,Vlade Divac
124,Vlade,Divac,Yugoslavia,Olympic Silver Medal,,1988,,,,Award,Olympic,Silver,,Vlade Divac
1720,Michael,Doleac,Orlando Magic,All-Rookie Team,2,1998-99,,,1610612753,Award,Kia Motors,KIART,,Michael Doleac
1629029,Luka,Doncic,Dallas Mavericks,All-Rookie Team,1,2018-19,,,West,Award,Kia Motors,KIART,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,All-NBA,1,2019-20,,,West,Award,Kia Motors,KIANT,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,All-NBA,1,2020-21,,,West,Award,Kia Motors,KIANT,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Month,,2019-20,10/1/2019,,West,Award,Kia Motors,KIPMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2019-20,,2019-11-18T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2020-21,,2021-01-04T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2020-21,,2021-03-29T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2020-21,,2021-04-19T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Rookie of the Month,,2018-19,1/1/2019,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Rookie of the Month,,2018-19,11/1/2018,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Rookie of the Month,,2018-19,12/1/2018,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Rookie of the Month,,2018-19,2/1/2019,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Rookie of the Month,,2018-19,3/1/2019,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Rookie of the Year,,2018-19,,,West,Award,Kia Motors,KIROY,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2021-22,,2022-02-07T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Month,,2021-22,2/1/2022,,West,Award,Kia Motors,KIPMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2021-22,,2022-03-07T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2021-22,,2022-04-04T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,All-NBA,1,2021-22,,,West,Award,Kia Motors,KIANT,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2022-23,,2022-12-26T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2022-23,,2022-12-19T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Month,,2022-23,12/1/2022,,West,Award,Kia Motors,KIPMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,All-NBA,1,2022-23,,,West,Award,Kia Motors,KIANT,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2023-24,,2023-12-11T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2023-24,,2024-02-05T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2023-24,,2024-03-04T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Month,,2023-24,2/1/2024,,West,Award,Kia Motors,KIPMO,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Week,,2023-24,,2024-03-25T00:00:00,West,Award,Kia Motors,KIPWK,,Luka Doncic
1629029,Luka,Doncic,Dallas Mavericks,NBA Player of the Month,,2023-24,3/1/2024,,West,Award,Kia Motors,KIPMO,,Luka Doncic
1630245,Ayo,Dosunmu,Chicago Bulls,All-Rookie Team,2,2021-22,,,East,Award,Kia Motors,KIART,,Ayo Dosunmu
428,Sherman,Douglas,Miami Heat,All-Rookie Team,1,1989-90,,,1610612748,Award,Kia Motors,KIART,,Sherman Douglas
201609,Goran,Dragic,Phoenix Suns,All-NBA,3,2013-14,,,1610612756,Award,Kia Motors,KIANT,,Goran Dragic
201609,Goran,Dragic,Phoenix Suns,NBA Most Improved Player,,2013-14,,,,Award,Kia Motors,KIMIP,,Goran Dragic
201609,Goran,Dragic,Houston Rockets,NBA Player of the Week,,2011-12,,2012-04-02T00:00:00,West,Award,Kia Motors,KIPWK,,Goran Dragic
201609,Goran,Dragic,Phoenix Suns,NBA Player of the Week,,2013-14,,2014-02-03T00:00:00,West,Award,Kia Motors,KIPWK,,Goran Dragic
201609,Goran,Dragic,Miami Heat,NBA Player of the Week,,2017-18,,2017-11-20T00:00:00,East,Award,Kia Motors,KIPWK,,Goran Dragic
201609,Goran,Dragic,Miami Heat,NBA Player of the Week,,2017-18,,2018-01-08T00:00:00,East,Award,Kia Motors,KIPWK,,Goran Dragic
76598,John,Drew,Atlanta Hawks,All-Rookie Team,1,1974-75,,,1610612737,Award,Kia Motors,KIART,,John Drew
76598,John,Drew,Utah Jazz,NBA Player of the Week,,1982-83,,1983-03-06T00:00:00,,Award,Kia Motors,KIPWK,,John Drew
76599,Larry,Drew,Kansas City Kings,NBA Player of the Month,,1982-83,12/01/1982,,,Award,Kia Motors,KIPMO,,Larry Drew
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,2,1987-88,,,1610612757,Award,Kia Motors,KIANT,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,3,1989-90,,,1610612757,Award,Kia Motors,KIANT,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,2,1990-91,,,1610612757,Award,Kia Motors,KIANT,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,1,1991-92,,,1610612757,Award,Kia Motors,KIANT,,Clyde Drexler
17,Clyde,Drexler,Houston Rockets,All-NBA,3,1994-95,,,1610612745,Award,Kia Motors,KIANT,,Clyde Drexler
17,Clyde,Drexler,,Hall of Fame Inductee,,2004,,,,Award,Hall of Fame,,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Month,,1991-92,11/01/1991,,,Award,Kia Motors,KIPMO,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1985-86,,1986-01-05T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1987-88,,1987-11-29T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1987-88,,1987-12-06T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1987-88,,1988-03-13T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1988-89,,1988-12-25T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1988-89,,1989-04-09T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1989-90,,1989-11-26T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1990-91,,1990-11-18T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1990-91,,1991-03-31T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1990-91,,1991-04-14T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,Houston Rockets,NBA Player of the Week,,1994-95,,1995-04-09T00:00:00,,Award,Kia Motors,KIPWK,,Clyde Drexler
17,Clyde,Drexler,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,,Clyde Drexler
203083,Andre,Drummond,Detroit Pistons,All-NBA,3,2015-16,,,East,Award,Kia Motors,KIANT,,Andre Drummond
203083,Andre,Drummond,Detroit Pistons,All-Rookie Team,2,2012-13,,,1610612765,Award,Kia Motors,KIART,,Andre Drummond
203083,Andre,Drummond,Detroit Pistons,NBA Player of the Week,,2015-16,,2015-11-02T00:00:00,East,Award,Kia Motors,KIPWK,,Andre Drummond
203083,Andre,Drummond,Detroit Pistons,NBA Player of the Week,,2015-16,,2015-11-09T00:00:00,East,Award,Kia Motors,KIPWK,,Andre Drummond
203083,Andre,Drummond,Detroit Pistons,NBA Player of the Week,,2017-18,,2018-01-29T00:00:00,East,Award,Kia Motors,KIPWK,,Andre Drummond
203083,Andre,Drummond,Detroit Pistons,NBA Player of the Week,,2018-19,,2019-03-04T00:00:00,East,Award,Kia Motors,KIPWK,,Andre Drummond
203083,Andre,Drummond,Detroit Pistons,NBA Player of the Week,,2018-19,,2019-03-25T00:00:00,East,Award,Kia Motors,KIPWK,,Andre Drummond
1630537,Chris,Duarte,Indiana Pacers,All-Rookie Team,2,2021-22,,,East,Award,Kia Motors,KIART,,Chris Duarte
404,Kevin,Duckworth,Portland Trail Blazers,NBA Most Improved Player,,1987-88,,,,Award,Kia Motors,KIMIP,,Kevin Duckworth
201,Chris,Dudley,Portland Trail Blazers,J. Walter Kennedy Citizenship,,1995-96,,,,Award,Kia Motors,KIWKC,,Chris Dudley
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1988-89,,,1610612765,Award,Kia Motors,KIADT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1989-90,,,1610612765,Award,Kia Motors,KIADT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,2,1990-91,,,1610612765,Award,Kia Motors,KIADT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1991-92,,,1610612765,Award,Kia Motors,KIADT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1992-93,,,1610612765,Award,Kia Motors,KIADT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-NBA,3,1989-90,,,1610612765,Award,Kia Motors,KIANT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-NBA,3,1990-91,,,1610612765,Award,Kia Motors,KIANT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-NBA,2,1992-93,,,1610612765,Award,Kia Motors,KIANT,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,All-Rookie Team,1,1985-86,,,1610612765,Award,Kia Motors,KIART,,Joe Dumars
247,Joe,Dumars,,Hall of Fame Inductee,,2006,,,,Award,Hall of Fame,,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,J. Walter Kennedy Citizenship,,1993-94,,,,Award,Kia Motors,KIWKC,,Joe Dumars
247,Joe,Dumars,Detroit Pistons,NBA Finals Most Valuable Player,,1988-89,,,,Award,Kia Motors,KFMVP,,Joe Dumars
