PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,PLAYER_ID,PLAYER_NAME
76631,Mark,Eaton,Utah Jazz,All-Defensive Team,2,1987-88,,,1610612762,Award,Kia Motors,KIADT,,76631,Mark Eaton
76631,Mark,Eaton,Utah Jazz,All-Defensive Team,1,1988-89,,,1610612762,Award,Kia Motors,KIADT,,76631,Mark Eaton
76631,Mark,Eaton,Utah Jazz,NBA Defensive Player of the Year,,1984-85,,,,Award,Kia Motors,KDPYR,,76631,Mark Eaton
76631,Mark,Eaton,Utah Jazz,NBA Defensive Player of the Year,,1988-89,,,,Award,Kia Motors,KDPYR,,76631,Mark Eaton
77376,Fat,Lever,Denver Nuggets,NBA Player of the Month,,1987-88,04/01/1988,,,Award,Kia Motors,KIPMO,,77376,Lafayette Lever
77376,Lafayette,Lever,Denver Nuggets,All-Defensive Team,2,1987-88,,,1610612743,Award,Kia Motors,KIADT,,77376,Lafayette Lever
77376,Lafayette,Lever,Denver Nuggets,All-NBA,2,1986-87,,,1610612743,Award,Kia Motors,KIANT,,77376,Lafayette Lever
77376,Lafayette,Lever,Denver Nuggets,NBA Player of the Week,,1986-87,,1987-02-01T00:00:00,,Award,Kia Motors,KIPWK,,77376,Lafayette Lever
77376,Lafayette,Lever,Denver Nuggets,NBA Player of the Week,,1987-88,,1988-04-17T00:00:00,,Award,Kia Motors,KIPWK,,77376,Lafayette Lever
1122,Domininque,Wilkins,,Hall of Fame Inductee,,2006,,,,Award,Hall of Fame,,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,All-NBA,1,1985-86,,,1610612737,Award,Kia Motors,KIANT,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,All-NBA,2,1986-87,,,1610612737,Award,Kia Motors,KIANT,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,All-NBA,2,1987-88,,,1610612737,Award,Kia Motors,KIANT,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,All-NBA,3,1988-89,,,1610612737,Award,Kia Motors,KIANT,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,All-NBA,2,1990-91,,,1610612737,Award,Kia Motors,KIANT,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,All-NBA,2,1992-93,,,1610612737,Award,Kia Motors,KIANT,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks-Los Angeles Clippers,All-NBA,3,1993-94,,,1610612746,Award,Kia Motors,KIANT,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,All-Rookie Team,1,1982-83,,,1610612737,Award,Kia Motors,KIART,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Month,,1985-86,01/01/1986,,,Award,Kia Motors,KIPMO,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Month,,1990-91,02/01/1991,,,Award,Kia Motors,KIPMO,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Month,,1992-93,02/01/1993,,,Award,Kia Motors,KIPMO,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1983-84,,1984-04-15T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1984-85,,1985-02-03T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1985-86,,1985-12-29T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1985-86,,1986-04-13T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1986-87,,1986-12-14T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1987-88,,1987-12-27T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1987-88,,1988-01-17T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1987-88,,1988-02-14T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1122,Dominique,Wilkins,Atlanta Hawks,NBA Player of the Week,,1990-91,,1991-01-06T00:00:00,,Award,Kia Motors,KIPWK,,1122,Dominique Wilkins
1460,James,Worthy,Los Angeles Lakers,All-NBA,3,1989-90,,,1610612747,Award,Kia Motors,KIANT,,1460,James Worthy
1460,James,Worthy,Los Angeles Lakers,All-NBA,3,1990-91,,,1610612747,Award,Kia Motors,KIANT,,1460,James Worthy
1460,James,Worthy,Los Angeles Lakers,All-Rookie Team,1,1982-83,,,1610612747,Award,Kia Motors,KIART,,1460,James Worthy
1460,James,Worthy,,Hall of Fame Inductee,,2003,,,,Award,Hall of Fame,,,1460,James Worthy
1460,James,Worthy,Los Angeles Lakers,NBA Finals Most Valuable Player,,1987-88,,,,Award,Kia Motors,KFMVP,,1460,James Worthy
78304,Terry,Teagle,Golden State Warriors,NBA Player of the Week,,1989-90,,1990-01-07T00:00:00,,Award,Kia Motors,KIPWK,,78304,Terry Teagle
77236,Clark,Kellogg,Indiana Pacers,All-Rookie Team,1,1982-83,,,1610612754,Award,Kia Motors,KIART,,77236,Clark Kellogg
77236,Clark,Kellogg,Indiana Pacers,NBA Rookie of the Month,,1982-83,12/01/1982,,,Award,Kia Motors,KIRMO,,77236,Clark Kellogg
77879,Paul,Pressey,Milwaukee Bucks,All-Defensive Team,1,1984-85,,,1610612749,Award,Kia Motors,KIADT,,77879,Paul Pressey
77879,Paul,Pressey,Milwaukee Bucks,All-Defensive Team,1,1985-86,,,1610612749,Award,Kia Motors,KIADT,,77879,Paul Pressey
77879,Paul,Pressey,Milwaukee Bucks,All-Defensive Team,2,1986-87,,,1610612749,Award,Kia Motors,KIADT,,77879,Paul Pressey
76726,Eric,Floyd,Golden State Warriors,NBA Player of the Week,,1984-85,,1985-03-03T00:00:00,,Award,Kia Motors,KIPWK,,76726,Sleepy Floyd
894,Ricky,Pierce,Milwaukee Bucks,NBA Player of the Week,,1990-91,,1990-12-30T00:00:00,,Award,Kia Motors,KIPWK,,894,Ricky Pierce
894,Ricky,Pierce,Milwaukee Bucks,NBA Sixth Man of the Year,,1986-87,,,,Award,Sporting News,KISMY,,894,Ricky Pierce
894,Ricky,Pierce,Milwaukee Bucks,NBA Sixth Man of the Year,,1989-90,,,,Award,Sporting News,KISMY,,894,Ricky Pierce
187,Terry,Cummings,Milwaukee Bucks,All-NBA,2,1984-85,,,1610612749,Award,Kia Motors,KIANT,,187,Terry Cummings
187,Terry,Cummings,Milwaukee Bucks,All-NBA,3,1988-89,,,1610612749,Award,Kia Motors,KIANT,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,All-Rookie Team,1,1982-83,,,1610612746,Award,Kia Motors,KIART,,187,Terry Cummings
187,Terry,Cummings,Milwaukee Bucks,NBA Player of the Month,,1984-85,01/01/1985,,,Award,Kia Motors,KIPMO,,187,Terry Cummings
187,Terry,Cummings,Milwaukee Bucks,NBA Player of the Week,,1984-85,,1984-12-23T00:00:00,,Award,Kia Motors,KIPWK,,187,Terry Cummings
187,Terry,Cummings,San Antonio Spurs,NBA Player of the Week,,1989-90,,1989-12-24T00:00:00,,Award,Kia Motors,KIPWK,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,01/01/1983,,,Award,Kia Motors,KIRMO,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,02/01/1983,,,Award,Kia Motors,KIRMO,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,03/01/1983,,,Award,Kia Motors,KIRMO,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,04/01/1983,,,Award,Kia Motors,KIRMO,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,11/01/1982,,,Award,Kia Motors,KIRMO,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Year,,1982-83,,,,Award,Kia Motors,KIROY,,187,Terry Cummings
187,Terry,Cummings,San Diego Clippers,NBA Sporting News Rookie of the Year,,1982-83,,,,Award,Sporting News,SNROY,,187,Terry Cummings
78183,Derek,Smith,Los Angeles Clippers,NBA Player of the Week,,1984-85,,1984-12-16T00:00:00,,Award,Kia Motors,KIPWK,,78183,Derek Smith
78183,Derek,Smith,Los Angeles Clippers,NBA Player of the Week,,1984-85,,1985-04-07T00:00:00,,Award,Kia Motors,KIPWK,,78183,Derek Smith
78183,Derek,Smith,Los Angeles Clippers,NBA Player of the Week,,1985-86,,1985-11-03T00:00:00,,Award,Kia Motors,KIPWK,,78183,Derek Smith
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,2,1987-88,,,1610612757,Award,Kia Motors,KIANT,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,3,1989-90,,,1610612757,Award,Kia Motors,KIANT,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,2,1990-91,,,1610612757,Award,Kia Motors,KIANT,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,All-NBA,1,1991-92,,,1610612757,Award,Kia Motors,KIANT,,17,Clyde Drexler
17,Clyde,Drexler,Houston Rockets,All-NBA,3,1994-95,,,1610612745,Award,Kia Motors,KIANT,,17,Clyde Drexler
17,Clyde,Drexler,,Hall of Fame Inductee,,2004,,,,Award,Hall of Fame,,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Month,,1991-92,11/01/1991,,,Award,Kia Motors,KIPMO,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1985-86,,1986-01-05T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1987-88,,1987-11-29T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1987-88,,1987-12-06T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1987-88,,1988-03-13T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1988-89,,1988-12-25T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1988-89,,1989-04-09T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1989-90,,1989-11-26T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1990-91,,1990-11-18T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1990-91,,1991-03-31T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Portland Trail Blazers,NBA Player of the Week,,1990-91,,1991-04-14T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,Houston Rockets,NBA Player of the Week,,1994-95,,1995-04-09T00:00:00,,Award,Kia Motors,KIPWK,,17,Clyde Drexler
17,Clyde,Drexler,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,,17,Clyde Drexler
78257,Steve,Stipanovich,Indiana Pacers,All-Rookie Team,1,1983-84,,,1610612754,Award,Kia Motors,KIART,,78257,Steve Stipanovich
76942,Bob,Hansen,Utah Jazz,NBA Player of the Week,,1987-88,,1988-03-06T00:00:00,,Award,Kia Motors,KIPWK,,76942,Bob Hansen
78437,Darrell,Walker,New York Knicks,All-Rookie Team,1,1983-84,,,1610612752,Award,Kia Motors,KIART,,78437,Darrell Walker
117,Jeff,Malone,Washington Bullets,All-Rookie Team,1,1983-84,,,1610612764,Award,Kia Motors,KIART,,117,Jeff Malone
117,Jeff,Malone,Utah Jazz,NBA Player of the Week,,1991-92,,1991-12-08T00:00:00,,Award,Kia Motors,KIPWK,,117,Jeff Malone
470,Doc,Rivers,Atlanta Hawks,J. Walter Kennedy Citizenship,,1989-90,,,,Award,Kia Motors,KIWKC,,470,Doc Rivers
2,Byron,Scott,Los Angeles Lakers,All-Rookie Team,1,1983-84,,,1610612747,Award,Kia Motors,KIART,,2,Byron Scott
2,Byron,Scott,Los Angeles Lakers,NBA Player of the Week,,1987-88,,1988-01-10T00:00:00,,Award,Kia Motors,KIPWK,,2,Byron Scott
1847,Thurl,Bailey,Utah Jazz,All-Rookie Team,1,1983-84,,,1610612762,Award,Kia Motors,KIART,,1847,Thurl Bailey
1847,Thurl,Bailey,Utah Jazz,J. Walter Kennedy Citizenship,,1988-89,,,,Award,Kia Motors,KIWKC,,1847,Thurl Bailey
78055,Ralph,Sampson,Houston Rockets,All-NBA,2,1984-85,,,1610612745,Award,Kia Motors,KIANT,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,All-Rookie Team,1,1983-84,,,1610612745,Award,Kia Motors,KIART,,78055,Ralph Sampson
78055,Ralph,Sampson,,Hall of Fame Inductee,,2012,,,,Award,Hall of Fame,,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA All-Star Most Valuable Player,,1984-85,,,,Award,Kia Motors,KAMVP,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA Rookie of the Month,,1983-84,01/01/1984,,,Award,Kia Motors,KIRMO,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA Rookie of the Month,,1983-84,02/01/1984,,,Award,Kia Motors,KIRMO,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA Rookie of the Month,,1983-84,03/01/1984,,,Award,Kia Motors,KIRMO,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA Rookie of the Month,,1983-84,11/01/1983,,,Award,Kia Motors,KIRMO,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA Rookie of the Month,,1983-84,12/01/1983,,,Award,Kia Motors,KIRMO,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA Rookie of the Year,,1983-84,,,,Award,Kia Motors,KIROY,,78055,Ralph Sampson
78055,Ralph,Sampson,Houston Rockets,NBA Sporting News Rookie of the Year,,1983-84,,,,Award,Sporting News,SNROY,,78055,Ralph Sampson
107,Dale,Ellis,Seattle SuperSonics,All-NBA,3,1988-89,,,1610612760,Award,Kia Motors,KIANT,,107,Dale Ellis
107,Dale,Ellis,Seattle SuperSonics,NBA Most Improved Player,,1986-87,,,,Award,Kia Motors,KIMIP,,107,Dale Ellis
107,Dale,Ellis,Seattle SuperSonics,NBA Player of the Week,,1988-89,,1989-01-08T00:00:00,,Award,Kia Motors,KIPWK,,107,Dale Ellis
107,Dale,Ellis,Denver Nuggets,NBA Player of the Week,,1996-97,,1996-11-17T00:00:00,,Award,Kia Motors,KIPWK,,107,Dale Ellis
157,Derek,Harper,Dallas Mavericks,All-Defensive Team,2,1986-87,,,1610612742,Award,Kia Motors,KIADT,,157,Derek Harper
157,Derek,Harper,Dallas Mavericks,All-Defensive Team,2,1989-90,,,1610612742,Award,Kia Motors,KIADT,,157,Derek Harper
1622,Rodney,McCray,Houston Rockets,All-Defensive Team,2,1986-87,,,1610612745,Award,Kia Motors,KIADT,,1622,Rodney McCray
1622,Rodney,McCray,Houston Rockets,All-Defensive Team,1,1987-88,,,1610612745,Award,Kia Motors,KIADT,,1622,Rodney McCray
78381,Jeff,Turner,USA,Olympic Gold Medal,,1984,,,,Award,Olympic,Gold,,78381,Jeff Turner
788,Kevin,Willis,Atlanta Hawks,All-NBA,3,1991-92,,,1610612737,Award,Kia Motors,KIANT,,788,Kevin Willis
788,Kevin,Willis,Atlanta Hawks,NBA Player of the Week,,1991-92,,1991-11-24T00:00:00,,Award,Kia Motors,KIPWK,,788,Kevin Willis
788,Kevin,Willis,Atlanta Hawks,NBA Player of the Week,,1993-94,,1994-03-27T00:00:00,,Award,Kia Motors,KIPWK,,788,Kevin Willis
304,John,Stockton,Utah Jazz,All-Defensive Team,2,1988-89,,,1610612762,Award,Kia Motors,KIADT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-Defensive Team,2,1990-91,,,1610612762,Award,Kia Motors,KIADT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-Defensive Team,2,1991-92,,,1610612762,Award,Kia Motors,KIADT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-Defensive Team,2,1994-95,,,1610612762,Award,Kia Motors,KIADT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-Defensive Team,2,1996-97,,,1610612762,Award,Kia Motors,KIADT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,2,1987-88,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,2,1988-89,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,2,1989-90,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,3,1990-91,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,2,1991-92,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,2,1992-93,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,1,1993-94,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,1,1994-95,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,2,1995-96,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,3,1996-97,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,Utah Jazz,All-NBA,3,1998-99,,,1610612762,Award,Kia Motors,KIANT,,304,John Stockton
304,John,Stockton,,Hall of Fame Inductee,,2009,,,,Award,Hall of Fame,,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA All-Star Most Valuable Player,,1992-93,,,,Award,Kia Motors,KAMVP,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA Player of the Month,,1987-88,02/01/1988,,,Award,Kia Motors,KIPMO,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA Player of the Week,,1987-88,,1988-02-21T00:00:00,,Award,Kia Motors,KIPWK,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA Player of the Week,,1989-90,,1989-11-19T00:00:00,,Award,Kia Motors,KIPWK,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA Player of the Week,,1990-91,,1990-12-09T00:00:00,,Award,Kia Motors,KIPWK,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA Player of the Week,,1991-92,,1992-02-16T00:00:00,,Award,Kia Motors,KIPWK,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA Player of the Week,,1994-95,,1995-01-29T00:00:00,,Award,Kia Motors,KIPWK,,304,John Stockton
304,John,Stockton,Utah Jazz,NBA Player of the Week,,2000-01,,2000-11-06T00:00:00,,Award,Kia Motors,KIPWK,,304,John Stockton
304,John,Stockton,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,,304,John Stockton
304,John,Stockton,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,,304,John Stockton
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1987-88,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1988-89,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1989-90,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1990-91,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1991-92,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1992-93,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1995-96,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1996-97,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Defensive Team,1,1997-98,,,1610612741,Award,Kia Motors,KIADT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,2,1984-85,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1986-87,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1987-88,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1988-89,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1989-90,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1990-91,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1991-92,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1992-93,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1995-96,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1996-97,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-NBA,1,1997-98,,,1610612741,Award,Kia Motors,KIANT,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,All-Rookie Team,1,1984-85,,,1610612741,Award,Kia Motors,KIART,,893,Michael Jordan
893,Michael,Jordan,,Hall of Fame Inductee,,2009,,,,Award,Hall of Fame,,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,IBM Award,,1984-85,,,,Award,IBM,IBMAW,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,IBM Award,,1988-89,,,,Award,IBM,IBMAW,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA All-Star Most Valuable Player,,1987-88,,,,Award,Kia Motors,KAMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA All-Star Most Valuable Player,,1995-96,,,,Award,Kia Motors,KAMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA All-Star Most Valuable Player,,1997-98,,,,Award,Kia Motors,KAMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Defensive Player of the Year,,1987-88,,,,Award,Kia Motors,KDPYR,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Finals Most Valuable Player,,1990-91,,,,Award,Kia Motors,KFMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Finals Most Valuable Player,,1991-92,,,,Award,Kia Motors,KFMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Finals Most Valuable Player,,1992-93,,,,Award,Kia Motors,KFMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Finals Most Valuable Player,,1995-96,,,,Award,Kia Motors,KFMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Finals Most Valuable Player,,1996-97,,,,Award,Kia Motors,KFMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Finals Most Valuable Player,,1997-98,,,,Award,Kia Motors,KFMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Most Valuable Player,,1987-88,,,,Award,Kia Motors,KIMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Most Valuable Player,,1990-91,,,,Award,Kia Motors,KIMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Most Valuable Player,,1991-92,,,,Award,Kia Motors,KIMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Most Valuable Player,,1995-96,,,,Award,Kia Motors,KIMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Most Valuable Player,,1997-98,,,,Award,Kia Motors,KIMVP,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1986-87,02/01/1987,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1986-87,11/01/1986,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1987-88,01/01/1988,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1987-88,11/01/1987,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1988-89,03/01/1989,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1988-89,12/01/1988,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1989-90,03/01/1990,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1989-90,12/01/1989,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1990-91,03/01/1991,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1990-91,04/01/1991,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1991-92,03/01/1992,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1992-93,11/01/1992,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1995-96,01/01/1996,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1996-97,11/01/1996,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
893,Michael,Jordan,Chicago Bulls,NBA Player of the Month,,1997-98,03/01/1998,,,Award,Kia Motors,KIPMO,,893,Michael Jordan
